DATE,PRCP,TMAX,TMIN,RAIN
5/29/1996,0,61,47,FALSE
5/30/1996,0,61,44,FALSE
5/31/1996,0,69,46,FALSE
6/1/1996,0,74,52,FALSE
6/2/1996,0,79,54,FALSE
6/3/1996,0,74,54,FALSE
6/4/1996,0,67,53,FALSE
6/5/1996,0,70,52,FALSE
6/6/1996,0,76,52,FALSE
6/7/1996,0,71,51,FALSE
6/8/1996,0,69,47,FALSE
6/9/1996,0,66,51,FALSE
6/10/1996,0,69,49,FALSE
6/11/1996,0,66,51,FALSE
6/12/1996,0,71,50,FALSE
6/13/1996,0,71,51,FALSE
6/14/1996,0,71,50,FALSE
6/15/1996,0,71,51,FALSE
6/16/1996,0,63,49,FALSE
6/17/1996,0.03,63,47,TRUE
6/18/1996,0,66,47,FALSE
6/19/1996,0,72,50,FALSE
6/20/1996,0,76,51,FALSE
6/21/1996,0,68,50,FALSE
6/22/1996,0,63,51,FALSE
6/23/1996,0.53,63,51,TRUE
6/24/1996,0.03,67,53,TRUE
6/25/1996,0,72,54,FALSE
6/26/1996,0,76,53,FALSE
6/27/1996,0,68,54,FALSE
6/28/1996,0,66,50,FALSE
6/29/1996,0,72,48,FALSE
6/30/1996,0,79,50,FALSE
7/1/1996,0,79,52,FALSE
7/2/1996,0,77,58,FALSE
7/3/1996,0.16,67,56,TRUE
7/4/1996,0.06,69,52,TRUE
7/5/1996,0,70,53,FALSE
7/6/1996,0,76,52,FALSE
7/7/1996,0,84,56,FALSE
7/8/1996,0,84,56,FALSE
7/9/1996,0,67,53,FALSE
7/10/1996,0,76,53,FALSE
7/11/1996,0,82,56,FALSE
7/12/1996,0,87,59,FALSE
7/13/1996,0,89,65,FALSE
7/14/1996,0,91,68,FALSE
7/15/1996,0,80,56,FALSE
7/16/1996,0,72,55,FALSE
7/17/1996,0.16,59,52,TRUE
7/18/1996,0.27,63,53,TRUE
7/19/1996,0.12,61,53,TRUE
7/20/1996,0,73,55,FALSE
7/21/1996,0,76,56,FALSE
7/22/1996,0,83,58,FALSE
7/23/1996,0,86,64,FALSE
7/24/1996,0,89,64,FALSE
7/25/1996,0,91,61,FALSE
7/26/1996,0,89,62,FALSE
7/27/1996,0,90,61,FALSE
7/28/1996,0,83,61,FALSE
7/29/1996,0,86,60,FALSE
7/30/1996,0,78,58,FALSE
7/31/1996,0,77,54,FALSE
8/1/1996,0,72,52,FALSE
8/2/1996,0.76,68,54,TRUE
8/3/1996,0.47,69,53,TRUE
8/4/1996,0.01,69,55,TRUE
8/5/1996,0,72,55,FALSE
8/6/1996,0,75,52,FALSE
8/7/1996,0,83,53,FALSE
8/8/1996,0,88,57,FALSE
8/9/1996,0,86,57,FALSE
8/10/1996,0,89,60,FALSE
8/11/1996,0,73,55,FALSE
8/12/1996,0,78,55,FALSE
8/13/1996,0,83,58,FALSE
8/14/1996,0,83,57,FALSE
8/15/1996,0,80,54,FALSE
8/16/1996,0,69,57,FALSE
8/17/1996,0,71,55,FALSE
8/18/1996,0,70,52,FALSE
8/19/1996,0,71,53,FALSE
8/20/1996,0,71,57,FALSE
8/21/1996,0,77,51,FALSE
8/22/1996,0,81,53,FALSE
8/23/1996,0,85,57,FALSE
8/24/1996,0,86,58,FALSE
8/25/1996,0,83,62,FALSE
8/26/1996,0,73,58,FALSE
8/27/1996,0,67,58,FALSE
8/28/1996,0,77,57,FALSE
8/29/1996,0,89,59,FALSE
8/30/1996,0.02,76,60,TRUE
8/31/1996,0.06,72,58,TRUE
9/1/1996,0,74,55,FALSE
9/2/1996,0,73,51,FALSE
9/3/1996,0.35,67,53,TRUE
9/4/1996,0.01,65,50,TRUE
9/5/1996,0.09,68,52,TRUE
9/6/1996,0,65,53,FALSE
9/7/1996,0.08,72,56,TRUE
9/8/1996,0,71,58,FALSE
9/9/1996,0,71,56,FALSE
9/10/1996,0,77,51,FALSE
9/11/1996,0,76,55,FALSE
9/12/1996,0,67,54,FALSE
9/13/1996,0.2,66,55,TRUE
9/14/1996,0.36,68,55,TRUE
9/15/1996,0.21,63,52,TRUE
9/16/1996,0,66,52,FALSE
9/17/1996,0.01,66,52,TRUE
9/18/1996,0.2,60,47,TRUE
9/19/1996,0.23,58,49,TRUE
9/20/1996,0.01,59,49,TRUE
9/21/1996,0.1,60,48,TRUE
9/22/1996,0,61,45,FALSE
9/23/1996,0,65,44,FALSE
9/24/1996,0,68,49,FALSE
9/25/1996,0,67,44,FALSE
9/26/1996,0,73,47,FALSE
9/27/1996,0,75,49,FALSE
9/28/1996,0,69,52,FALSE
9/29/1996,0,64,50,FALSE
9/30/1996,0,66,49,FALSE
10/1/1996,0,65,47,FALSE
10/2/1996,0.03,67,45,TRUE
10/3/1996,0.12,62,53,TRUE
10/4/1996,0.62,64,53,TRUE
10/5/1996,0,61,47,FALSE
10/6/1996,0,68,48,FALSE
10/7/1996,0,70,53,FALSE
10/8/1996,0,69,52,FALSE
10/9/1996,0,79,49,FALSE
10/10/1996,0,65,57,FALSE
10/11/1996,0.13,59,47,TRUE
10/12/1996,0.18,62,47,TRUE
10/13/1996,0.45,55,50,TRUE
10/14/1996,0.44,56,49,TRUE
10/15/1996,0.04,53,40,TRUE
10/16/1996,0,50,36,FALSE
10/17/1996,0.99,50,38,TRUE
10/18/1996,0.1,50,41,TRUE
10/19/1996,0,51,38,FALSE
10/20/1996,0,51,37,FALSE
10/21/1996,0.73,50,41,TRUE
10/22/1996,0.02,53,44,TRUE
10/23/1996,0.53,49,44,TRUE
10/24/1996,0.22,54,45,TRUE
10/25/1996,0.01,51,42,TRUE
10/26/1996,0,51,41,FALSE
10/27/1996,0,55,41,FALSE
10/28/1996,0.91,55,47,TRUE
10/29/1996,0.02,53,44,TRUE
10/30/1996,0,53,39,FALSE
10/31/1996,0,52,32,FALSE
11/1/1996,0,54,35,FALSE
11/2/1996,0,52,35,FALSE
11/3/1996,0.16,51,43,TRUE
11/4/1996,0,53,41,FALSE
11/5/1996,0.02,48,37,TRUE
11/6/1996,0.08,52,37,TRUE
11/7/1996,0.01,51,37,TRUE
11/8/1996,0,60,49,FALSE
11/9/1996,0.01,58,42,TRUE
11/10/1996,0,48,42,FALSE
11/11/1996,0.08,54,46,TRUE
11/12/1996,0.4,58,49,TRUE
11/13/1996,0.22,53,46,TRUE
11/14/1996,0.05,50,44,TRUE
11/15/1996,0.28,46,41,TRUE
11/16/1996,0.26,45,38,TRUE
11/17/1996,0.69,42,32,TRUE
11/18/1996,0.12,38,32,TRUE
11/19/1996,0.45,36,29,TRUE
11/20/1996,0.03,37,31,TRUE
11/21/1996,0,37,33,FALSE
11/22/1996,0,36,26,FALSE
11/23/1996,0.33,37,23,TRUE
11/24/1996,0.29,45,36,TRUE
11/25/1996,0.04,50,39,TRUE
11/26/1996,0.07,48,37,TRUE
11/27/1996,1.3,55,43,TRUE
11/28/1996,0,51,41,FALSE
11/29/1996,0,47,38,FALSE
11/30/1996,0.34,52,42,TRUE
12/1/1996,0,47,39,FALSE
12/2/1996,0.15,43,37,TRUE
12/3/1996,0,43,31,FALSE
12/4/1996,0.98,50,31,TRUE
12/5/1996,0.09,43,38,TRUE
12/6/1996,0.36,44,35,TRUE
12/7/1996,0.36,46,36,TRUE
12/8/1996,0.68,45,40,TRUE
12/9/1996,0.07,51,37,TRUE
12/10/1996,0.21,51,39,TRUE
12/11/1996,0.22,48,35,TRUE
12/12/1996,0.15,47,40,TRUE
12/13/1996,0.23,46,34,TRUE
12/14/1996,0,43,33,FALSE
12/15/1996,0.11,45,33,TRUE
12/16/1996,0,43,34,FALSE
12/17/1996,0,44,30,FALSE
12/18/1996,0,42,30,FALSE
12/19/1996,0.14,43,28,TRUE
12/20/1996,0.18,44,38,TRUE
12/21/1996,0.05,42,35,TRUE
12/22/1996,0.05,44,36,TRUE
12/23/1996,0.25,41,35,TRUE
12/24/1996,0.51,38,34,TRUE
12/25/1996,0,37,29,FALSE
12/26/1996,1.12,32,28,TRUE
12/27/1996,0,36,29,FALSE
12/28/1996,0.38,36,28,TRUE
12/29/1996,1.92,49,27,TRUE
12/30/1996,0.67,50,39,TRUE
12/31/1996,1.3,56,46,TRUE
1/1/1997,0.43,55,48,TRUE
1/2/1997,1.51,51,42,TRUE
1/3/1997,0.02,44,39,TRUE
1/4/1997,0.04,40,37,TRUE
1/5/1997,0,42,34,FALSE
1/6/1997,0,46,37,FALSE
1/7/1997,0,48,45,FALSE
1/8/1997,0.04,47,42,TRUE
1/9/1997,0.15,47,42,TRUE
1/10/1997,0.04,47,44,TRUE
1/11/1997,0,45,38,FALSE
1/12/1997,0,42,28,FALSE
1/13/1997,0,43,23,FALSE
1/14/1997,0,41,21,FALSE
1/15/1997,0,42,23,FALSE
1/16/1997,0.44,44,31,TRUE
1/17/1997,0.94,47,41,TRUE
1/18/1997,0.43,51,42,TRUE
1/19/1997,0.56,53,47,TRUE
1/20/1997,0.68,48,41,TRUE
1/21/1997,0.1,45,36,TRUE
1/22/1997,0,45,38,FALSE
1/23/1997,0.02,44,37,TRUE
1/24/1997,0,42,33,FALSE
1/25/1997,0,34,26,FALSE
1/26/1997,0,34,22,FALSE
1/27/1997,0.43,40,24,TRUE
1/28/1997,0.05,52,36,TRUE
1/29/1997,0.31,52,42,TRUE
1/30/1997,0.49,53,46,TRUE
1/31/1997,0.34,52,45,TRUE
2/1/1997,0.06,49,39,TRUE
2/2/1997,0.08,44,37,TRUE
2/3/1997,0,54,33,FALSE
2/4/1997,0,53,32,FALSE
2/5/1997,0,49,26,FALSE
2/6/1997,0,46,27,FALSE
2/7/1997,0,44,31,FALSE
2/8/1997,0,40,29,FALSE
2/9/1997,0,44,28,FALSE
2/10/1997,0,48,36,FALSE
2/11/1997,0.49,43,35,TRUE
2/12/1997,0.04,49,39,TRUE
2/13/1997,0.03,46,41,TRUE
2/14/1997,0.19,50,44,TRUE
2/15/1997,0,56,44,FALSE
2/16/1997,0.08,58,40,TRUE
2/17/1997,0,51,43,FALSE
2/18/1997,0.48,45,41,TRUE
2/19/1997,0.15,46,40,TRUE
2/20/1997,0,49,38,FALSE
2/21/1997,0,50,34,FALSE
2/22/1997,0,50,34,FALSE
2/23/1997,0,53,30,FALSE
2/24/1997,0,55,32,FALSE
2/25/1997,0,47,36,FALSE
2/26/1997,0.16,44,39,TRUE
2/27/1997,0.08,46,33,TRUE
2/28/1997,0.15,46,30,TRUE
3/1/1997,0.67,47,40,TRUE
3/2/1997,0.14,45,37,TRUE
3/3/1997,0.4,44,34,TRUE
3/4/1997,0,45,35,FALSE
3/5/1997,0.38,46,38,TRUE
3/6/1997,0.5,52,44,TRUE
3/7/1997,0.32,49,41,TRUE
3/8/1997,0.08,47,35,TRUE
3/9/1997,0.43,50,39,TRUE
3/10/1997,0,49,41,FALSE
3/11/1997,0.19,46,35,TRUE
3/12/1997,0.24,43,33,TRUE
3/13/1997,0.04,45,35,TRUE
3/14/1997,0,50,33,FALSE
3/15/1997,0.94,53,33,TRUE
3/16/1997,0.2,49,40,TRUE
3/17/1997,0.18,56,42,TRUE
3/18/1997,1.86,57,47,TRUE
3/19/1997,1.27,56,50,TRUE
3/20/1997,0.01,54,39,TRUE
3/21/1997,0,55,33,FALSE
3/22/1997,0,55,39,FALSE
3/23/1997,0.01,53,38,TRUE
3/24/1997,0,56,35,FALSE
3/25/1997,0.04,62,39,TRUE
3/26/1997,0.08,53,41,TRUE
3/27/1997,0.1,50,40,TRUE
3/28/1997,0,51,40,FALSE
3/29/1997,0,55,39,FALSE
3/30/1997,0,61,40,FALSE
3/31/1997,0.07,49,36,TRUE
4/1/1997,0,51,33,FALSE
4/2/1997,0,54,32,FALSE
4/3/1997,0.06,49,34,TRUE
4/4/1997,0,53,33,FALSE
4/5/1997,0,58,33,FALSE
4/6/1997,0,61,35,FALSE
4/7/1997,0,58,40,FALSE
4/8/1997,0,56,43,FALSE
4/9/1997,0,56,44,FALSE
4/10/1997,0.01,54,42,TRUE
4/11/1997,0,61,36,FALSE
4/12/1997,0.04,61,38,TRUE
4/13/1997,0.29,52,43,TRUE
4/14/1997,0.19,53,43,TRUE
4/15/1997,0.23,63,48,TRUE
4/16/1997,0.25,61,48,TRUE
4/17/1997,0,58,43,FALSE
4/18/1997,0.01,53,44,TRUE
4/19/1997,1.42,56,48,TRUE
4/20/1997,0.03,57,43,TRUE
4/21/1997,0,60,39,FALSE
4/22/1997,0.35,59,41,TRUE
4/23/1997,0.33,58,44,TRUE
4/24/1997,0,58,43,FALSE
4/25/1997,0,62,48,FALSE
4/26/1997,0.35,71,47,TRUE
4/27/1997,0.05,55,44,TRUE
4/28/1997,0.22,53,46,TRUE
4/29/1997,0.01,56,44,TRUE
4/30/1997,0.48,50,43,TRUE
5/1/1997,0.01,57,42,TRUE
5/2/1997,0.02,65,38,TRUE
5/3/1997,0.3,55,47,TRUE
5/4/1997,0.32,59,45,TRUE
5/5/1997,0.17,62,48,TRUE
5/6/1997,0,58,44,FALSE
5/7/1997,0,63,42,FALSE
5/8/1997,0,74,42,FALSE
5/9/1997,0,71,49,FALSE
5/10/1997,0,69,47,FALSE
5/11/1997,0,81,53,FALSE
5/12/1997,0,79,53,FALSE
5/13/1997,0,76,50,FALSE
5/14/1997,0.02,75,56,TRUE
5/15/1997,0,73,53,FALSE
5/16/1997,0,75,53,FALSE
5/17/1997,0,71,51,FALSE
5/18/1997,0,72,46,FALSE
5/19/1997,0,69,47,FALSE
5/20/1997,0.08,61,50,TRUE
5/21/1997,0,64,46,FALSE
5/22/1997,0,65,45,FALSE
5/23/1997,0.16,61,50,TRUE
5/24/1997,0.09,63,49,TRUE
5/25/1997,0,58,51,FALSE
5/26/1997,0,66,51,FALSE
5/27/1997,0.11,68,52,TRUE
5/28/1997,0.02,69,55,TRUE
5/29/1997,0.04,69,59,TRUE
5/30/1997,0.33,67,60,TRUE
5/31/1997,0.2,63,54,TRUE
6/1/1997,0.07,63,51,TRUE
6/2/1997,0.05,71,52,TRUE
6/3/1997,0.03,64,54,TRUE
6/4/1997,0.01,65,53,TRUE
6/5/1997,0,65,52,FALSE
6/6/1997,0,68,48,FALSE
6/7/1997,0,62,53,FALSE
6/8/1997,0,67,53,FALSE
6/9/1997,0,72,47,FALSE
6/10/1997,0,76,50,FALSE
6/11/1997,0.11,63,50,TRUE
6/12/1997,0,65,50,FALSE
6/13/1997,0,70,55,FALSE
6/14/1997,0,74,51,FALSE
6/15/1997,0,72,55,FALSE
6/16/1997,0.05,67,57,TRUE
6/17/1997,0.45,68,55,TRUE
6/18/1997,0,66,53,FALSE
6/19/1997,0.02,62,51,TRUE
6/20/1997,0.23,67,50,TRUE
6/21/1997,0.09,59,51,TRUE
6/22/1997,0.02,64,49,TRUE
6/23/1997,0.05,64,53,TRUE
6/24/1997,0,67,51,FALSE
6/25/1997,0,70,51,FALSE
6/26/1997,0,66,52,FALSE
6/27/1997,0,69,50,FALSE
6/28/1997,0.27,68,54,TRUE
6/29/1997,0.19,66,54,TRUE
6/30/1997,0,69,51,FALSE
7/1/1997,0.03,67,54,TRUE
7/2/1997,0,71,55,FALSE
7/3/1997,0,78,53,FALSE
7/4/1997,0,88,57,FALSE
7/5/1997,0.01,73,58,TRUE
7/6/1997,0,71,54,FALSE
7/7/1997,0.01,68,52,TRUE
7/8/1997,0.8,67,59,TRUE
7/9/1997,0.02,69,54,TRUE
7/10/1997,0.32,67,54,TRUE
7/11/1997,0.01,69,55,TRUE
7/12/1997,0,70,55,FALSE
7/13/1997,0,76,57,FALSE
7/14/1997,0,75,59,FALSE
7/15/1997,0,67,59,FALSE
7/16/1997,0,73,55,FALSE
7/17/1997,0,75,54,FALSE
7/18/1997,0,72,52,FALSE
7/19/1997,0,79,55,FALSE
7/20/1997,0,83,58,FALSE
7/21/1997,0,68,55,FALSE
7/22/1997,0,73,55,FALSE
7/23/1997,0,75,56,FALSE
7/24/1997,0,75,55,FALSE
7/25/1997,0,75,54,FALSE
7/26/1997,0,77,54,FALSE
7/27/1997,0,81,53,FALSE
7/28/1997,0,80,56,FALSE
7/29/1997,0,74,54,FALSE
7/30/1997,0,72,57,FALSE
7/31/1997,0,76,53,FALSE
8/1/1997,0,78,56,FALSE
8/2/1997,0,79,53,FALSE
8/3/1997,0,84,58,FALSE
8/4/1997,0,83,57,FALSE
8/5/1997,0,82,58,FALSE
8/6/1997,0,78,62,FALSE
8/7/1997,0,78,54,FALSE
8/8/1997,0,76,54,FALSE
8/9/1997,0,83,60,FALSE
8/10/1997,0,87,59,FALSE
8/11/1997,0,88,58,FALSE
8/12/1997,0,88,57,FALSE
8/13/1997,0,83,60,FALSE
8/14/1997,0,84,59,FALSE
8/15/1997,0,76,56,FALSE
8/16/1997,0,85,57,FALSE
8/17/1997,0,87,59,FALSE
8/18/1997,0,73,57,FALSE
8/19/1997,0,76,54,FALSE
8/20/1997,0.11,64,57,TRUE
8/21/1997,0,76,60,FALSE
8/22/1997,0,82,58,FALSE
8/23/1997,0,73,59,FALSE
8/24/1997,0.2,73,57,TRUE
8/25/1997,0.1,74,59,TRUE
8/26/1997,0.51,63,56,TRUE
8/27/1997,0.16,70,57,TRUE
8/28/1997,0.16,70,58,TRUE
8/29/1997,0.03,73,59,TRUE
8/30/1997,0,80,54,FALSE
8/31/1997,0,76,55,FALSE
9/1/1997,0.03,76,57,TRUE
9/2/1997,0,77,58,FALSE
9/3/1997,0,73,57,FALSE
9/4/1997,0,73,55,FALSE
9/5/1997,0,71,54,FALSE
9/6/1997,0,71,53,FALSE
9/7/1997,0,75,51,FALSE
9/8/1997,0,82,54,FALSE
9/9/1997,0,80,56,FALSE
9/10/1997,0,73,60,FALSE
9/11/1997,0.01,65,54,TRUE
9/12/1997,0,68,53,FALSE
9/13/1997,0.25,68,48,TRUE
9/14/1997,0.09,73,55,TRUE
9/15/1997,0.48,62,54,TRUE
9/16/1997,0.76,60,52,TRUE
9/17/1997,0.77,62,53,TRUE
9/18/1997,0.05,64,52,TRUE
9/19/1997,0,69,46,FALSE
9/20/1997,0,73,48,FALSE
9/21/1997,0,73,48,FALSE
9/22/1997,0,80,51,FALSE
9/23/1997,0,78,52,FALSE
9/24/1997,0,82,53,FALSE
9/25/1997,0.24,72,56,TRUE
9/26/1997,0.57,64,53,TRUE
9/27/1997,0.01,62,54,TRUE
9/28/1997,0,66,57,FALSE
9/29/1997,0,71,54,FALSE
9/30/1997,0.15,62,56,TRUE
10/1/1997,0.5,62,51,TRUE
10/2/1997,0.09,62,51,TRUE
10/3/1997,0.67,61,50,TRUE
10/4/1997,0.49,60,53,TRUE
10/5/1997,0.03,61,47,TRUE
10/6/1997,0.19,58,45,TRUE
10/7/1997,0.12,55,46,TRUE
10/8/1997,0.69,54,46,TRUE
10/9/1997,0.02,56,47,TRUE
10/10/1997,0.09,55,46,TRUE
10/11/1997,0,57,43,FALSE
10/12/1997,0,53,42,FALSE
10/13/1997,0,61,50,FALSE
10/14/1997,0.15,57,49,TRUE
10/15/1997,0,68,48,FALSE
10/16/1997,0,66,46,FALSE
10/17/1997,0.24,58,51,TRUE
10/18/1997,0,53,46,FALSE
10/19/1997,0,55,40,FALSE
10/20/1997,0,54,38,FALSE
10/21/1997,0,47,35,FALSE
10/22/1997,0.04,53,43,TRUE
10/23/1997,0.02,52,41,TRUE
10/24/1997,0,52,38,FALSE
10/25/1997,0,57,43,FALSE
10/26/1997,0.12,53,46,TRUE
10/27/1997,0,54,45,FALSE
10/28/1997,0.49,53,44,TRUE
10/29/1997,1.01,56,50,TRUE
10/30/1997,0.87,59,52,TRUE
10/31/1997,0,56,50,FALSE
11/1/1997,0,57,43,FALSE
11/2/1997,0,57,40,FALSE
11/3/1997,0.16,58,47,TRUE
11/4/1997,0,59,42,FALSE
11/5/1997,0.02,64,48,TRUE
11/6/1997,0.26,58,52,TRUE
11/7/1997,0.79,52,47,TRUE
11/8/1997,0,57,42,FALSE
11/9/1997,0,64,43,FALSE
11/10/1997,0,63,44,FALSE
11/11/1997,0,58,38,FALSE
11/12/1997,0,52,34,FALSE
11/13/1997,0,62,36,FALSE
11/14/1997,0,56,35,FALSE
11/15/1997,0,57,34,FALSE
11/16/1997,0.06,57,44,TRUE
11/17/1997,0.58,53,44,TRUE
11/18/1997,0.01,56,43,TRUE
11/19/1997,0.65,51,45,TRUE
11/20/1997,0.06,52,45,TRUE
11/21/1997,0,50,36,FALSE
11/22/1997,0.18,52,34,TRUE
11/23/1997,0.44,55,47,TRUE
11/24/1997,0.05,49,41,TRUE
11/25/1997,0.11,51,39,TRUE
11/26/1997,0,53,36,FALSE
11/27/1997,0,52,38,FALSE
11/28/1997,0.15,53,42,TRUE
11/29/1997,0.37,52,45,TRUE
11/30/1997,0.04,49,42,TRUE
12/1/1997,0,50,35,FALSE
12/2/1997,0,55,37,FALSE
12/3/1997,0,55,42,FALSE
12/4/1997,0,49,34,FALSE
12/5/1997,0,52,35,FALSE
12/6/1997,0,42,29,FALSE
12/7/1997,0.14,48,33,TRUE
12/8/1997,0,45,36,FALSE
12/9/1997,0.09,43,33,TRUE
12/10/1997,0.06,51,39,TRUE
12/11/1997,0,46,35,FALSE
12/12/1997,0,47,32,FALSE
12/13/1997,0,50,34,FALSE
12/14/1997,0,56,41,FALSE
12/15/1997,0.41,47,38,TRUE
12/16/1997,1.32,53,44,TRUE
12/17/1997,0.22,47,40,TRUE
12/18/1997,0,43,34,FALSE
12/19/1997,0.02,42,36,TRUE
12/20/1997,0.18,44,35,TRUE
12/21/1997,0,43,32,FALSE
12/22/1997,0.08,41,30,TRUE
12/23/1997,0.02,44,35,TRUE
12/24/1997,0,44,33,FALSE
12/25/1997,0,40,29,FALSE
12/26/1997,0.04,43,29,TRUE
12/27/1997,0.03,46,36,TRUE
12/28/1997,0,52,42,FALSE
12/29/1997,0,52,45,FALSE
12/30/1997,0,50,35,FALSE
12/31/1997,0.02,48,36,TRUE
1/1/1998,0.58,50,37,TRUE
1/2/1998,0,39,32,FALSE
1/3/1998,0.11,41,32,TRUE
1/4/1998,0.31,42,35,TRUE
1/5/1998,0.95,43,39,TRUE
1/6/1998,0.37,45,42,TRUE
1/7/1998,0.3,43,36,TRUE
1/8/1998,0,41,28,FALSE
1/9/1998,0,37,25,FALSE
1/10/1998,0,31,24,FALSE
1/11/1998,0,29,23,FALSE
1/12/1998,0.22,34,25,TRUE
1/13/1998,0.16,49,34,TRUE
1/14/1998,0.8,49,41,TRUE
1/15/1998,0.05,48,38,TRUE
1/16/1998,0.52,51,38,TRUE
1/17/1998,0.18,50,43,TRUE
1/18/1998,0.39,57,45,TRUE
1/19/1998,0.02,50,41,TRUE
1/20/1998,0.07,46,39,TRUE
1/21/1998,0.31,43,39,TRUE
1/22/1998,0.19,48,37,TRUE
1/23/1998,0.88,52,44,TRUE
1/24/1998,0.27,53,43,TRUE
1/25/1998,0.19,54,39,TRUE
1/26/1998,0.01,52,44,TRUE
1/27/1998,0,50,42,FALSE
1/28/1998,0.04,57,45,TRUE
1/29/1998,0.23,57,47,TRUE
1/30/1998,0,55,41,FALSE
1/31/1998,0,59,41,FALSE
2/1/1998,0.08,56,45,TRUE
2/2/1998,0.1,51,40,TRUE
2/3/1998,0.04,49,40,TRUE
2/4/1998,0.11,51,43,TRUE
2/5/1998,0.03,58,41,TRUE
2/6/1998,0,58,50,FALSE
2/7/1998,0,62,44,FALSE
2/8/1998,0.18,51,42,TRUE
2/9/1998,0,49,36,FALSE
2/10/1998,0.16,50,38,TRUE
2/11/1998,0.09,49,41,TRUE
2/12/1998,0.68,53,43,TRUE
2/13/1998,0.07,48,41,TRUE
2/14/1998,0.06,49,43,TRUE
2/15/1998,0.07,50,38,TRUE
2/16/1998,0,54,39,FALSE
2/17/1998,0.13,54,42,TRUE
2/18/1998,0.27,52,42,TRUE
2/19/1998,0.08,53,43,TRUE
2/20/1998,0.25,50,43,TRUE
2/21/1998,0.13,48,41,TRUE
2/22/1998,0.03,48,36,TRUE
2/23/1998,0,50,30,FALSE
2/24/1998,0,47,38,FALSE
2/25/1998,0.16,48,37,TRUE
2/26/1998,0,47,36,FALSE
2/27/1998,0,48,35,FALSE
2/28/1998,0.59,50,40,TRUE
3/1/1998,0.59,47,43,TRUE
3/2/1998,0.17,48,37,TRUE
3/3/1998,0.05,44,35,TRUE
3/4/1998,0,46,33,FALSE
3/5/1998,0,49,28,FALSE
3/6/1998,0,49,30,FALSE
3/7/1998,0,52,32,FALSE
3/8/1998,0.19,49,40,TRUE
3/9/1998,0.7,46,42,TRUE
3/10/1998,0.15,49,40,TRUE
3/11/1998,0,62,46,FALSE
3/12/1998,0.01,68,51,TRUE
3/13/1998,0,61,46,FALSE
3/14/1998,0,56,44,FALSE
3/15/1998,0.06,56,47,TRUE
3/16/1998,0.04,52,42,TRUE
3/17/1998,0,53,36,FALSE
3/18/1998,0,59,36,FALSE
3/19/1998,0,62,39,FALSE
3/20/1998,0,64,41,FALSE
3/21/1998,0.19,54,42,TRUE
3/22/1998,0.79,58,48,TRUE
3/23/1998,0.43,57,46,TRUE
3/24/1998,0.25,55,46,TRUE
3/25/1998,0.16,56,46,TRUE
3/26/1998,0,50,39,FALSE
3/27/1998,0,47,37,FALSE
3/28/1998,0,49,36,FALSE
3/29/1998,0,54,32,FALSE
3/30/1998,0.06,48,38,TRUE
3/31/1998,0.12,49,41,TRUE
4/1/1998,0,51,39,FALSE
4/2/1998,0,54,36,FALSE
4/3/1998,0.03,53,42,TRUE
4/4/1998,0,54,43,FALSE
4/5/1998,0,55,41,FALSE
4/6/1998,0,55,42,FALSE
4/7/1998,0.1,50,38,TRUE
4/8/1998,0,52,34,FALSE
4/9/1998,0.03,55,40,TRUE
4/10/1998,0.09,53,43,TRUE
4/11/1998,0.14,51,40,TRUE
4/12/1998,0.02,52,39,TRUE
4/13/1998,0,55,39,FALSE
4/14/1998,0,57,37,FALSE
4/15/1998,0,59,37,FALSE
4/16/1998,0,56,43,FALSE
4/17/1998,0,59,42,FALSE
4/18/1998,0,58,44,FALSE
4/19/1998,0,57,44,FALSE
4/20/1998,0,67,40,FALSE
4/21/1998,0,65,50,FALSE
4/22/1998,0,64,47,FALSE
4/23/1998,0.5,52,45,TRUE
4/24/1998,0.08,56,43,TRUE
4/25/1998,0,58,40,FALSE
4/26/1998,0,64,41,FALSE
4/27/1998,0,68,46,FALSE
4/28/1998,0,72,47,FALSE
4/29/1998,0,74,50,FALSE
4/30/1998,0,80,54,FALSE
5/1/1998,0,81,51,FALSE
5/2/1998,0,66,53,FALSE
5/3/1998,0.01,66,54,TRUE
5/4/1998,0,65,50,FALSE
5/5/1998,0,67,50,FALSE
5/6/1998,0,60,50,FALSE
5/7/1998,0,62,51,FALSE
5/8/1998,0,54,49,FALSE
5/9/1998,0.04,54,48,TRUE
5/10/1998,0,56,50,FALSE
5/11/1998,0,55,48,FALSE
5/12/1998,0,57,47,FALSE
5/13/1998,0.02,52,47,TRUE
5/14/1998,0.23,54,45,TRUE
5/15/1998,0,57,43,FALSE
5/16/1998,0,60,41,FALSE
5/17/1998,0,57,48,FALSE
5/18/1998,0,63,49,FALSE
5/19/1998,0,67,46,FALSE
5/20/1998,0,66,51,FALSE
5/21/1998,0,58,50,FALSE
5/22/1998,0,63,50,FALSE
5/23/1998,0,64,52,FALSE
5/24/1998,0.65,63,48,TRUE
5/25/1998,0.14,59,44,TRUE
5/26/1998,0.37,52,44,TRUE
5/27/1998,0.52,55,46,TRUE
5/28/1998,0,68,44,FALSE
5/29/1998,0,64,51,FALSE
5/30/1998,0,61,52,FALSE
5/31/1998,0,73,48,FALSE
6/1/1998,0,62,51,FALSE
6/2/1998,NA,72,52,NA
6/3/1998,NA,66,51,NA
6/4/1998,0,60,53,FALSE
6/5/1998,0,66,53,FALSE
6/6/1998,0,75,52,FALSE
